	issue	value
6140	159	22
6141	160	35
6142	160	6
6143	160	0
6144	160	41
6145	161	0
6146	161	0
6147	161	0
6148	161	0
6149	162	0
6150	162	0
6151	162	0
6152	162	0
6153	163	1
6154	163	0
6155	163	0
6156	163	1
6157	164	27
6158	164	1
6159	164	0
6160	164	17
6161	165	45
6162	165	3
6163	165	0
6164	165	26
6165	166	56
6166	166	18
6167	166	2
6168	166	63
6169	167	16
6170	167	2
6171	167	0
6172	167	20
6173	168	0
6174	168	0
6175	168	0
6176	168	0
6177	169	0
6178	169	0
6179	169	0
6180	169	0
6181	170	0
6182	170	0
6183	170	0
6184	170	0
6185	171	0
6186	171	0
6187	171	0
6188	171	0
6189	172	20
6190	172	0
6191	172	0
6192	172	15
6193	173	34
6194	173	0
6195	173	0
6196	173	47
6197	174	9
6198	174	0
6199	174	0
6200	174	6
6201	175	18
6202	175	2
6203	175	0
6204	175	30
6205	176	13
6206	176	0
6207	176	0
6208	176	10
6209	177	0
6210	177	0
6211	177	0
6212	177	0
6213	178	15
6214	178	0
6215	178	0
6216	178	20
6217	179	6
6218	179	0
6219	179	0
6220	179	8
6221	180	0
6222	180	0
6223	180	0
6224	180	0
6225	181	26
6226	181	10
6227	181	0
6228	181	22
6229	182	0
6230	182	0
6231	182	0
6232	182	0
6233	183	0
6234	183	0
6235	183	0
6236	183	0
6237	184	0
6238	184	0
6239	184	0
6240	184	0
6241	185	0
6242	185	0
6243	185	0
6244	185	0
6245	186	0
6246	186	0
6247	186	0
6248	186	0
6249	187	0
6250	187	0
6251	187	0
6252	187	0
6253	188	0
6254	188	0
6255	188	0
6256	188	0
6257	189	0
6258	189	0
6259	189	0
6260	189	0
6261	190	0
6262	190	0
6263	190	0
6264	190	0
6265	191	0
6266	191	0
6267	191	0
6268	191	0
6269	192	4
6270	192	0
6271	192	0
6272	192	3
6273	193	55
6274	193	0
6275	193	0
6276	193	46
6277	194	0
6278	194	0
6279	194	0
6280	194	0
6281	195	21
6282	195	4
6283	195	0
6284	195	25
6285	196	0
6286	196	0
6287	196	0
6288	196	0
6289	197	0
6290	197	0
6291	197	0
6292	197	0
6293	198	0
6294	198	0
6295	198	0
6296	198	0
6297	199	8
6298	199	0
6299	199	0
6300	199	13
6301	200	7
6302	200	5
6303	200	1
6304	200	16
6305	201	3
6306	201	0
6307	201	0
6308	201	5
6309	202	17
6310	202	0
6311	202	0
6312	202	17
6313	203	0
6314	203	0
6315	203	0
6316	203	2
6317	204	0
6318	204	0
6319	204	0
6320	204	0
6321	205	0
6322	205	0
6323	205	0
6324	205	0
6325	206	0
6326	206	0
6327	206	0
6328	206	0
6329	207	15
6330	207	0
6331	207	0
6332	207	9
6333	208	18
6334	208	0
6335	208	0
6336	208	22
6337	209	24
6338	209	0
6339	209	0
6340	209	18
6341	210	0
6342	210	0
6343	210	0
6344	210	0
6345	211	30
6346	211	2
6347	211	1
6348	211	24
6349	212	52
6350	212	28
6351	212	0
6352	212	47
6353	213	35
6354	213	0
6355	213	0
6356	213	42
6357	214	19
6358	214	0
6359	214	0
6360	214	18
6361	215	4
6362	215	0
6363	215	0
6364	215	5
6365	216	19
6366	216	1
6367	216	0
6368	216	22
6369	217	0
6370	217	0
6371	217	0
6372	217	0
6373	218	0
6374	218	0
6375	218	0
6376	218	0
6377	219	0
6378	219	0
6379	219	0
6380	219	0
6381	220	16
6382	220	0
6383	220	0
6384	220	14
6385	221	16
6386	221	5
6387	221	0
6388	221	15
6389	222	37
6390	222	14
6391	222	0
6392	222	24
6393	223	23
6394	223	0
6395	223	0
6396	223	15
6397	224	22
6398	224	0
6399	224	0
6400	224	6
6401	225	19
6402	225	6
6403	225	0
6404	225	20
6405	226	61
6406	226	4
6407	226	0
6408	226	39
6409	227	19
6410	227	0
6411	227	0
6412	227	27
6413	228	26
6414	228	0
6415	228	0
6416	228	38
6417	229	14
6418	229	0
6419	229	0
6420	229	15
6421	230	35
6422	230	0
6423	230	2
6424	230	18
6425	231	11
6426	231	0
6427	231	0
6428	231	9
6429	232	22
6430	232	0
6431	232	0
6432	232	22
6433	233	4
6434	233	9
6435	233	0
6436	233	13
6437	234	28
6438	234	5
6439	234	0
6440	234	21
6441	235	21
6442	235	2
6443	235	0
6444	235	16
6445	236	0
6446	236	0
6447	236	0
6448	236	0
6449	237	0
6450	237	0
6451	237	0
6452	237	0
6453	238	0
6454	238	0
6455	238	0
6456	238	0
6457	239	0
6458	239	0
6459	239	0
6460	239	0
6461	240	8
6462	240	5
6463	240	0
6464	240	5
6465	241	13
6466	241	0
6467	241	0
6468	241	16
6469	242	27
6470	242	2
6471	242	0
6472	242	22
6473	243	41
6474	243	3
6475	243	0
6476	243	38
6477	244	0
6478	244	0
6479	244	0
6480	244	0
6481	245	15
6482	245	0
6483	245	0
6484	245	12
6485	246	0
6486	246	0
6487	246	0
6488	246	0
6489	247	0
6490	247	0
6491	247	0
6492	247	0
6493	248	0
6494	248	0
6495	248	0
6496	248	0
6497	249	0
6498	249	0
6499	249	0
6500	249	0
6501	250	0
6502	250	0
6503	250	0
6504	250	0
6505	251	0
6506	251	0
6507	251	0
6508	251	0
6509	252	0
6510	252	0
6511	252	0
6512	252	0
6513	253	0
6514	253	0
6515	253	0
6516	253	0
6517	254	0
6518	254	0
6519	254	0
6520	254	0
6521	255	0
6522	255	0
6523	255	0
6524	255	0
6525	256	0
6526	256	0
6527	256	0
6528	256	0
6529	257	18
6530	257	7
6531	257	0
6532	257	16
6533	258	0
6534	258	0
6535	258	0
6536	258	0
6537	259	0
6538	259	0
6539	259	0
6540	259	0
6541	260	0
6542	260	0
6543	260	0
6544	260	0
6545	261	17
6546	261	2
6547	261	0
6548	261	6
6549	262	0
6550	262	0
6551	262	0
6552	262	0
6553	263	0
6554	263	0
6555	263	0
6556	263	0
6557	264	0
6558	264	0
6559	264	0
6560	264	0
6561	265	0
6562	265	0
6563	265	0
6564	265	0
6565	266	0
6566	266	0
6567	266	0
6568	266	0
6569	267	0
6570	267	0
6571	267	0
6572	267	0
6573	268	50
6574	268	0
6575	268	0
6576	268	25
6577	269	0
6578	269	0
6579	269	0
6580	269	0
6581	270	0
6582	270	0
6583	270	0
6584	270	0
6585	271	40
6586	271	0
6587	271	0
6588	271	29
6589	272	15
6590	272	18
6591	272	0
6592	272	27
6593	273	13
6594	273	3
6595	273	0
6596	273	15
6597	274	7
6598	274	0
6599	274	0
6600	274	5
6601	275	27
6602	275	3
6603	275	0
6604	275	13
6605	276	0
6606	276	0
6607	276	0
6608	276	0
6609	277	0
6610	277	0
6611	277	0
6612	277	0
6613	278	7
6614	278	0
6615	278	0
6616	278	9
6617	279	27
6618	279	0
6619	279	0
6620	279	19
6621	280	20
6622	280	0
6623	280	0
6624	280	17
6625	97	0
6626	97	0
6627	97	0
6628	97	0
6629	98	13
6630	98	0
6631	98	0
6632	98	12
6633	99	0
6634	99	0
6635	99	0
6636	99	0
6637	100	0
6638	100	0
6639	100	0
6640	100	0
6641	101	11
6642	101	8
6643	101	0
6644	101	19
6645	102	0
6646	102	0
6647	102	0
6648	102	0
6649	103	0
6650	103	0
6651	103	0
6652	103	0
6653	104	0
6654	104	0
6655	104	0
6656	104	0
6657	105	0
6658	105	0
6659	105	0
6660	105	0
6661	106	0
6662	106	0
6663	106	0
6664	106	0
6665	107	12
6666	107	2
6667	107	0
6668	107	11
6669	108	3
6670	108	0
6671	108	0
6672	108	5
6673	109	1
6674	109	1
6675	109	0
6676	109	1
6677	110	5
6678	110	0
6679	110	0
6680	110	6
6681	111	3
6682	111	3
6683	111	0
6684	111	12
6685	112	0
6686	112	0
6687	112	0
6688	112	0
6689	113	0
6690	113	0
6691	113	0
6692	113	0
6693	114	5
6694	114	6
6695	114	0
6696	114	7
6697	115	0
6698	115	0
6699	115	0
6700	115	0
6701	116	0
6702	116	0
6703	116	0
6704	116	0
6705	117	0
6706	117	0
6707	117	0
6708	117	0
6709	118	7
6710	118	0
6711	118	0
6712	118	11
6713	119	0
6714	119	0
6715	119	0
6716	119	0
6717	120	9
6718	120	7
6719	120	0
6720	120	14
6721	121	0
6722	121	0
6723	121	0
6724	121	5
6725	122	7
6726	122	7
6727	122	0
6728	122	6
6729	123	4
6730	123	4
6731	123	0
6732	123	4
6733	124	0
6734	124	0
6735	124	0
6736	124	0
6737	125	0
6738	125	0
6739	125	0
6740	125	0
6741	126	0
6742	126	0
6743	126	0
6744	126	0
6745	127	0
6746	127	0
6747	127	0
6748	127	0
6749	128	0
6750	128	0
6751	128	0
6752	128	0
6753	129	4
6754	129	1
6755	129	0
6756	129	9
6757	130	0
6758	130	0
6759	130	0
6760	130	3
6761	131	11
6762	131	1
6763	131	0
6764	131	16
6765	132	0
6766	132	0
6767	132	0
6768	132	0
6769	133	0
6770	133	0
6771	133	0
6772	133	0
6773	134	0
6774	134	0
6775	134	0
6776	134	1
6777	135	0
6778	135	0
6779	135	0
6780	135	0
6781	136	0
6782	136	0
6783	136	0
6784	136	0
6785	137	0
6786	137	0
6787	137	10
6788	137	4
6789	138	0
6790	138	0
6791	138	0
6792	138	1
6793	139	0
6794	139	0
6795	139	0
6796	139	0
6797	140	4
6798	140	0
6799	140	0
6800	140	2
6801	141	17
6802	141	3
6803	141	0
6804	141	16
6805	142	19
6806	142	0
6807	142	0
6808	142	16
6809	143	8
6810	143	0
6811	143	0
6812	143	5
6813	144	0
6814	144	0
6815	144	0
6816	144	0
6817	145	5
6818	145	0
6819	145	0
6820	145	5
6821	146	0
6822	146	0
6823	146	0
6824	146	0
6825	147	3
6826	147	0
6827	147	0
6828	147	5
6829	148	0
6830	148	0
6831	148	0
6832	148	0
6833	149	10
6834	149	0
6835	149	0
6836	149	7
6837	150	0
6838	150	0
6839	150	0
6840	150	0
6841	151	0
6842	151	0
6843	151	0
6844	151	0
6845	152	0
6846	152	0
6847	152	0
6848	152	0
6849	153	25
6850	153	0
6851	153	0
6852	153	32
6853	154	0
6854	154	0
6855	154	0
6856	154	0
6857	155	0
6858	155	0
6859	155	0
6860	155	0
6861	156	0
6862	156	0
6863	156	0
6864	156	0
6865	157	17
6866	157	1
6867	157	0
6868	157	19
6869	158	11
6870	158	1
6871	158	0
6872	158	18
6873	159	20
6874	159	3
6875	159	0
6876	159	16
6877	160	0
6878	160	0
6879	160	0
6880	160	4
6881	161	4
6882	161	2
6883	161	0
6884	161	6
6885	162	38
6886	162	33
6887	162	153
6888	162	85
6889	163	36
6890	163	4
6891	163	37
6892	163	33
6893	164	0
6894	164	0
6895	164	0
6896	164	0
6897	165	0
6898	165	0
6899	165	0
6900	165	0
6901	166	0
6902	166	0
6903	166	0
6904	166	0
6905	167	0
6906	167	0
6907	167	0
6908	167	0
6909	168	15
6910	168	0
6911	168	0
6912	168	7
6913	169	0
6914	169	0
6915	169	0
6916	169	0
6917	170	0
6918	170	0
6919	170	0
6920	170	0
6921	171	0
6922	171	0
6923	171	0
6924	171	0
6925	172	30
6926	172	1
6927	172	25
6928	172	24
6929	173	2
6930	173	0
6931	173	55
6932	173	5
6933	174	0
6934	174	0
6935	174	0
6936	174	0
6937	175	3
6938	175	0
6939	175	0
6940	175	6
6941	176	0
6942	176	0
6943	176	0
6944	176	0
6945	177	0
6946	177	0
6947	177	0
6948	177	0
6949	178	0
6950	178	0
6951	178	0
6952	178	0
6953	179	10
6954	179	0
6955	179	0
6956	179	8
6957	180	13
6958	180	0
6959	180	0
6960	180	12
6961	181	0
6962	181	0
6963	181	0
6964	181	0
6965	182	0
6966	182	0
6967	182	0
6968	182	0
6969	183	51
6970	183	5
6971	183	7
6972	183	32
6973	184	0
6974	184	0
6975	184	0
6976	184	0
6977	185	0
6978	185	0
6979	185	0
6980	185	0
6981	186	0
6982	186	0
6983	186	0
6984	186	0
6985	187	0
6986	187	0
6987	187	0
6988	187	0
6989	188	0
6990	188	0
6991	188	0
6992	188	1
6993	189	0
6994	189	0
6995	189	0
6996	189	0
6997	190	0
6998	190	0
6999	190	0
7000	190	0
7001	191	0
7002	191	0
7003	191	0
7004	191	0
7005	192	1
7006	192	0
7007	192	0
7008	192	3
7009	193	0
7010	193	9
7011	193	0
7012	193	6
7013	194	17
7014	194	12
7015	194	0
7016	194	17
7017	195	0
7018	195	0
7019	195	0
7020	195	0
7021	196	22
7022	196	5
7023	196	0
7024	196	19
7025	197	0
7026	197	0
7027	197	0
7028	197	0
7029	198	0
7030	198	0
7031	198	0
7032	198	0
7033	199	0
7034	199	0
7035	199	0
7036	199	1
7037	200	0
7038	200	0
7039	200	0
7040	200	0
7041	201	10
7042	201	0
7043	201	0
7044	201	6
7045	202	3
7046	202	0
7047	202	0
7048	202	2
7049	203	6
7050	203	1
7051	203	0
7052	203	12
7053	204	0
7054	204	0
7055	204	0
7056	204	0
7057	205	63
7058	205	0
7059	205	0
7060	205	78
7061	206	0
7062	206	0
7063	206	0
7064	206	0
7065	207	11
7066	207	0
7067	207	0
7068	207	6
7069	208	0
7070	208	0
7071	208	0
7072	208	0
7073	209	0
7074	209	0
7075	209	0
7076	209	0
7077	210	9
7078	210	0
7079	210	0
7080	210	7
7081	211	12
7082	211	1
7083	211	0
7084	211	15
7085	212	0
7086	212	0
7087	212	0
7088	212	0
7089	213	0
7090	213	0
7091	213	0
7092	213	0
7093	214	21
7094	214	0
7095	214	0
7096	214	33
7097	215	20
7098	215	2
7099	215	0
7100	215	14
7101	216	0
7102	216	0
7103	216	0
7104	216	3
7105	217	0
7106	217	0
7107	217	0
7108	217	0
7109	218	0
7110	218	0
7111	218	0
7112	218	0
7113	219	0
7114	219	0
7115	219	0
7116	219	0
7117	220	0
7118	220	0
7119	220	0
7120	220	0
7121	221	0
7122	221	0
7123	221	0
7124	221	0
7125	222	0
7126	222	0
7127	222	0
7128	222	0
7129	223	0
7130	223	0
7131	223	0
7132	223	0
7133	224	0
7134	224	0
7135	224	0
7136	224	5
7137	225	0
7138	225	0
7139	225	0
7140	225	0
7141	226	0
7142	226	0
7143	226	0
7144	226	0
7145	227	0
7146	227	0
7147	227	0
7148	227	0
7149	228	50
7150	228	0
7151	228	0
7152	228	44
7153	229	0
7154	229	0
7155	229	0
7156	229	0
7157	230	9
7158	230	0
7159	230	0
7160	230	7
7161	231	0
7162	231	0
7163	231	0
7164	231	0
7165	232	0
7166	232	0
7167	232	0
7168	232	0
7169	233	0
7170	233	0
7171	233	0
7172	233	0
7173	234	0
7174	234	0
7175	234	0
7176	234	0
7177	235	17
7178	235	0
7179	235	0
7180	235	8
7181	236	37
7182	236	0
7183	236	0
7184	236	24
7185	237	72
7186	237	27
7187	237	0
7188	237	45
7189	238	53
7190	238	0
7191	238	0
7192	238	30
7193	239	23
7194	239	7
7195	239	0
7196	239	10
7197	240	3
7198	240	0
7199	240	0
7200	240	2
7201	241	0
7202	241	0
7203	241	0
7204	241	0
7205	242	0
7206	242	0
7207	242	0
7208	242	0
7209	243	0
7210	243	0
7211	243	0
7212	243	0
7213	244	0
7214	244	0
7215	244	0
7216	244	0
7217	245	51
7218	245	0
7219	245	2
7220	245	24
7221	246	23
7222	246	0
7223	246	0
7224	246	12
7225	247	0
7226	247	0
7227	247	0
7228	247	0
7229	248	0
7230	248	0
7231	248	0
7232	248	0
7233	249	0
7234	249	0
7235	249	0
7236	249	0
7237	250	0
7238	250	0
7239	250	0
7240	250	0
7241	251	65
7242	251	0
7243	251	48
7244	251	63
7245	252	45
7246	252	0
7247	252	0
7248	252	37
7249	253	0
7250	253	0
7251	253	0
7252	253	1
7253	254	0
7254	254	0
7255	254	0
7256	254	0
7257	255	0
7258	255	0
7259	255	0
7260	255	0
7261	256	0
7262	256	0
7263	256	0
7264	256	0
7265	257	40
7266	257	11
7267	257	0
7268	257	22
7269	258	42
7270	258	5
7271	258	8
7272	258	51
7273	259	0
7274	259	0
7275	259	0
7276	259	0
7277	260	0
7278	260	0
7279	260	0
7280	260	0
7281	261	15
7282	261	4
7283	261	0
7284	261	10
7285	262	0
7286	262	0
7287	262	0
7288	262	0
7289	263	0
7290	263	0
7291	263	0
7292	263	0
7293	264	0
7294	264	0
7295	264	0
7296	264	0
7297	265	0
7298	265	0
7299	265	0
7300	265	0
7301	266	0
7302	266	0
7303	266	0
7304	266	0
7305	267	0
7306	267	0
7307	267	0
7308	267	0
7309	268	68
7310	268	0
7311	268	0
7312	268	37
7313	269	0
7314	269	0
7315	269	0
7316	269	0
7317	270	0
7318	270	0
7319	270	0
7320	270	0
7321	271	31
7322	271	5
7323	271	0
7324	271	11
7325	272	0
7326	272	0
7327	272	0
7328	272	0
7329	273	0
7330	273	0
7331	273	0
7332	273	0
7333	274	0
7334	274	0
7335	274	0
7336	274	0
7337	275	5
7338	275	0
7339	275	0
7340	275	2
7341	276	9
7342	276	0
7343	276	0
7344	276	14
7345	277	0
7346	277	0
7347	277	0
7348	277	0
7349	278	0
7350	278	0
7351	278	0
7352	278	0
7353	279	0
7354	279	0
7355	279	0
7356	279	0
7357	280	0
7358	280	0
7359	280	0
7360	280	0
7361	77	0
7362	77	0
7363	77	0
7364	77	0
7365	92	0.001
7366	92	0.001
7367	92	0.001
7368	92	0.001
7369	285	0.001
7370	285	0.001
7371	285	0.001
7372	285	0.001
7373	300	0
7374	300	0
7375	300	0
7376	300	0
7377	77	0
7378	77	0
7379	77	0
7380	77	0
7381	92	0.001
7382	92	0.001
7383	92	0.001
7384	92	0.001
7385	285	0.001
7386	285	0.001
7387	285	0.001
7388	285	0.001
7389	300	0
7390	300	0
7391	300	0
7392	300	0
7393	77	0
7394	77	0
7395	77	0
7396	77	0
7397	92	0.001
7398	92	0.001
7399	92	0.001
7400	92	0.001
7401	285	0.001
7402	285	0.001
7403	285	0.001
7404	285	0.001
7405	300	0
7406	300	0
7407	300	0
7408	300	0
7409	77	0
7410	77	0
7411	77	0
7412	77	0
7413	92	0.001
7414	92	0.001
7415	92	0.001
7416	92	0.001
7417	285	0.001
7418	285	0.001
7419	285	0.001
7420	285	0.001
7421	300	0
7422	300	0
7423	300	0
7424	300	0
7425	77	0
7426	77	0
7427	77	0
7428	77	0
7429	92	0.001
7430	92	0.001
7431	92	0.001
7432	92	0.001
7433	285	0.001
7434	285	0.001
7435	285	0.001
7436	285	0.001
7437	300	0
7438	300	0
7439	300	0
7440	300	0
7441	77	0
7442	77	0
7443	77	0
7444	77	0
7445	92	0.001
7446	92	0.001
7447	92	0.001
7448	92	0.001
7449	285	0.001
7450	285	0.001
7451	285	0.001
7452	285	0.001
7453	300	0
7454	300	0
7455	300	0
7456	300	0
7457	77	0
7458	77	0
7459	77	0
7460	77	0
7461	92	0.001
7462	92	0.001
7463	92	0.001
7464	92	0.001
7465	285	0.001
7466	285	0.001
7467	285	0.001
7468	285	0.001
7469	300	0
7470	300	0
7471	300	0
7472	300	0
7473	77	0
7474	77	0
7475	77	0
7476	77	0
7477	92	0.001
7478	92	0.001
7479	92	0.001
7480	92	0.001
7481	285	0.001
7482	285	0.001
7483	285	0.001
7484	285	0.001
7485	300	0
7486	300	0
7487	300	0
7488	300	0
7489	77	0
7490	77	0
7491	77	0
7492	77	0
7493	92	0.001
7494	92	0.001
7495	92	0.001
7496	92	0.001
7497	285	0.001
7498	285	0.001
7499	285	0.001
7500	285	0.001
7501	300	0
7502	300	0
7503	300	0
7504	300	0
7505	77	0
7506	77	0
7507	77	0
7508	77	0
7509	92	0.001
7510	92	0.001
7511	92	0.001
7512	92	0.001
7513	285	0.001
7514	285	0.001
7515	285	0.001
7516	285	0.001
7517	300	0
7518	300	0
7519	300	0
7520	300	0
